,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,price_log,distrito_barajas,distrito_carabanchel,distrito_centro,distrito_chamartín,distrito_chamberí,distrito_ciudad_lineal,distrito_fuencarral___el_pardo,distrito_hortaleza,distrito_latina,distrito_moncloa___aravaca,distrito_moratalaz,distrito_puente_de_vallecas,distrito_retiro,distrito_salamanca,distrito_san_blas___canillejas,distrito_tetuán,distrito_usera,distrito_vicálvaro,distrito_villa_de_vallecas,distrito_villaverde,rt_hotel_room,rt_private_room,rt_shared_room,air_conditioning,kitchen_and_else,tv,wifi,white_goods,elevator,long_term_stays,Sentiment_Score_Afinn,commo
13160,1120757300184292905,2,100,64,1.0,11.0,2,1,2,2,56.0,20,180,0,3,3,4.33,4.0,4.67,4.0,4.0,4.33,4.33,0,0.3,4.02535169073515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,5.0,0
13161,1123410710695616149,1,100,98,0.0,6.0,4,1,2,2,87.0,1,365,0,66,66,4.45,4.64,4.55,4.77,4.7,4.76,4.41,0,5.91,4.465908118654584,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,4.968253968253968,1
13162,1123697460167068568,1,100,100,0.0,20.0,1,3,1,1,34.0,1,33,87,15,15,4.2,4.47,4.27,4.73,4.67,4.6,4.27,1,1.46,3.5263605246161616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,2.933333333333333,1
13163,1123836316410027352,1,100,100,0.0,2.0,6,1,2,3,86.0,2,365,244,19,19,4.63,4.68,4.84,4.95,5.0,4.68,4.63,0,1.81,4.454347296253507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,9.052631578947368,0
13164,1123947376456372018,1,100,80,0.0,2.0,3,1,1,0,47.0,1,10,0,33,33,4.58,4.64,4.79,4.82,4.79,4.82,4.64,0,3.02,3.8501476017100584,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,7.121212121212121,1
13165,1120763758489299047,1,100,98,0.0,2.0,1,0,1,1,43.0,1,365,323,70,70,4.91,4.86,4.84,4.83,4.91,4.74,4.7,0,6.05,3.7612001156935624,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,6.391304347826087,0
13166,1120782172747277608,1,100,99,0.0,2.0,2,1,1,1,102.0,1,365,355,14,14,4.64,4.64,4.86,4.93,4.93,4.79,4.43,0,1.26,4.624972813284271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,6.714285714285714,0
13167,1120804660343930092,1,100,98,0.0,89.0,2,1,1,1,65.0,1,1125,67,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.09,4.174387269895637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5.0,0
13168,1120810081355102358,1,100,98,1.0,1.0,1,1,1,0,45.0,1,365,184,94,94,4.97,4.98,4.95,4.97,4.98,4.97,4.93,0,8.57,3.8066624897703196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,9.04255319148936,0
13169,1120840584493636591,0,0,0,0.0,186.0,2,1,1,1,66.0,1,365,105,36,36,4.72,4.67,4.78,4.78,5.0,4.86,4.5,1,3.14,4.189654742026425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5.8,0
13170,1120871042322872877,0,0,0,0.0,186.0,5,2,1,3,97.0,1,365,210,13,13,4.77,4.85,4.77,4.92,4.92,4.69,4.69,1,1.15,4.574710978503383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,7.384615384615385,0
13171,1120889417099113100,1,100,98,1.0,59.0,2,1,1,1,105.0,1,365,311,34,34,4.74,4.88,4.91,4.85,4.88,4.79,4.65,1,3.02,4.653960350157523,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,9.212121212121213,1
13172,1120889506094308527,1,100,100,0.0,133.0,4,1,2,2,121.0,1,365,265,14,14,4.64,4.64,4.93,4.43,4.64,4.79,4.71,1,1.24,4.795790545596741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,5.428571428571429,0
13173,1124014097286386639,4,0,50,0.0,1.0,2,1,1,1,78.0,1,365,123,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.12,4.356708826689592,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,16.0,0
13174,1124435789937933814,1,100,100,1.0,3.0,5,2,2,0,250.0,2,365,49,26,26,4.96,4.96,4.81,5.0,4.88,5.0,4.88,0,2.44,5.521460917862246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,8.08,0
13175,1124445477301754039,2,100,95,0.0,1.0,3,1,1,1,155.0,2,1125,251,21,21,4.71,4.76,4.71,4.76,4.95,4.76,4.48,0,1.96,5.043425116919247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,8.15,1
13176,1124547401520066693,1,100,98,1.0,59.0,2,1,1,1,108.0,1,365,341,25,25,4.72,4.68,4.72,4.8,4.96,4.92,4.68,1,2.27,4.68213122712422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,6.24,1
13177,1120905445514655694,1,99,98,0.0,2.0,4,1,1,2,91.0,2,365,41,62,62,4.85,4.89,4.98,4.84,4.85,4.71,4.76,0,5.54,4.51085950651685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,6.419354838709677,1
13178,1120909998392139810,1,99,99,0.0,157.0,2,1,1,1,124.0,1,1125,298,4,4,4.75,5.0,5.0,5.0,5.0,5.0,4.25,1,0.38,4.820281565605037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,7.75,0
13179,1120934283929236631,1,100,100,0.0,7.0,4,1,1,2,91.0,1,31,66,22,22,4.64,4.82,4.77,4.55,4.91,4.27,4.55,1,2.77,4.51085950651685,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,5.863636363636363,1
13180,1121084281114073317,1,100,100,0.0,7.0,5,1,1,3,125.0,32,365,198,10,10,4.5,4.8,4.5,5.0,4.9,5.0,4.7,1,0.91,4.8283137373023015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,9.7,0
13181,1121112637448925263,0,0,25,0.0,1.0,2,2,5,6,49.0,1,365,269,1,1,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0,0.23,3.8918202981106265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-4.0,1
13182,1121228786153526253,2,83,43,0.0,10.0,2,1,1,1,81.0,10,365,360,1,1,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0,0.24,4.394449154672439,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-9.0,0
13183,1121236392661698117,2,83,43,0.0,10.0,2,1,1,1,78.0,10,365,352,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.356708826689592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.0,0
13184,1121456416668198942,2,70,97,0.0,30.0,8,4,4,6,395.0,2,90,179,5,5,3.8,3.8,3.8,3.6,3.8,4.2,3.6,0,0.57,5.978885764901122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,2.4,1
13185,1121509141792263369,2,99,98,0.0,853.0,3,1,1,2,86.0,31,330,0,1,1,5.0,5.0,5.0,5.0,4.0,4.0,4.0,0,0.09,4.454347296253507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3.0,1
13186,1121561370224760903,1,100,100,0.0,3.0,3,1,1,2,69.0,25,365,87,17,17,4.76,4.76,5.0,4.82,4.94,5.0,4.82,1,1.53,4.23410650459726,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,8.058823529411764,0
13187,1124620750629573956,2,100,98,0.0,2.0,1,1,1,1,45.0,1,365,262,16,16,4.56,4.63,4.81,4.69,4.75,4.88,4.5,0,1.42,3.8066624897703196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,7.8,0
